"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","GDPHRWKD","TOT","IDX2015","A","1989",70.798664,
"BEL","GDPHRWKD","TOT","IDX2015","A","1990",71.623707,
"BEL","GDPHRWKD","TOT","IDX2015","A","1991",74.363041,
"BEL","GDPHRWKD","TOT","IDX2015","A","1992",76.687044,
"BEL","GDPHRWKD","TOT","IDX2015","A","1993",78.604246,
"BEL","GDPHRWKD","TOT","IDX2015","A","1994",81.486426,
"BEL","GDPHRWKD","TOT","IDX2015","A","1995",81.829314,
"BEL","GDPHRWKD","TOT","IDX2015","A","1996",82.850141,
"BEL","GDPHRWKD","TOT","IDX2015","A","1997",85.03396,
"BEL","GDPHRWKD","TOT","IDX2015","A","1998",85.640713,
"BEL","GDPHRWKD","TOT","IDX2015","A","1999",87.413018,
"BEL","GDPHRWKD","TOT","IDX2015","A","2000",88.10764,
"BEL","GDPHRWKD","TOT","IDX2015","A","2001",88.309445,
"BEL","GDPHRWKD","TOT","IDX2015","A","2002",88.915037,
"BEL","GDPHRWKD","TOT","IDX2015","A","2003",89.66458,
"BEL","GDPHRWKD","TOT","IDX2015","A","2004",92.561794,
"BEL","GDPHRWKD","TOT","IDX2015","A","2005",93.971437,
"BEL","GDPHRWKD","TOT","IDX2015","A","2006",94.459137,
"BEL","GDPHRWKD","TOT","IDX2015","A","2007",96.205262,
"BEL","GDPHRWKD","TOT","IDX2015","A","2008",95.614367,
"BEL","GDPHRWKD","TOT","IDX2015","A","2009",94.994876,
"BEL","GDPHRWKD","TOT","IDX2015","A","2010",96.437346,
"BEL","GDPHRWKD","TOT","IDX2015","A","2011",95.778661,
"BEL","GDPHRWKD","TOT","IDX2015","A","2012",96.255207,
"BEL","GDPHRWKD","TOT","IDX2015","A","2013",97.085446,
"BEL","GDPHRWKD","TOT","IDX2015","A","2014",98.476362,
"BEL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"BEL","GDPHRWKD","TOT","IDX2015","A","2016",100.097921,
"BEL","GDPHRWKD","TOT","IDX2015","A","2017",99.90136,
"BEL","GDPHRWKD","TOT","IDX2015","A","2018",100.107505,
"BEL","GDPHRWKD","TOT","IDX2015","A","2019",100.934654,
"BEL","GDPHRWKD","TOT","IDX2015","A","2020",104.121574,
"BEL","GDPHRWKD","TOT","IDX2015","A","2021",102.963481,
"CAN","GDPHRWKD","TOT","IDX2015","A","1970",55.730312,
"CAN","GDPHRWKD","TOT","IDX2015","A","1971",57.128161,
"CAN","GDPHRWKD","TOT","IDX2015","A","1972",59.112135,
"CAN","GDPHRWKD","TOT","IDX2015","A","1973",60.460147,
"CAN","GDPHRWKD","TOT","IDX2015","A","1974",60.502452,
"CAN","GDPHRWKD","TOT","IDX2015","A","1975",61.246058,
"CAN","GDPHRWKD","TOT","IDX2015","A","1976",64.863182,
"CAN","GDPHRWKD","TOT","IDX2015","A","1977",66.725282,
"CAN","GDPHRWKD","TOT","IDX2015","A","1978",67.250943,
"CAN","GDPHRWKD","TOT","IDX2015","A","1979",66.598004,
"CAN","GDPHRWKD","TOT","IDX2015","A","1980",66.415981,
"CAN","GDPHRWKD","TOT","IDX2015","A","1981",67.306322,
"CAN","GDPHRWKD","TOT","IDX2015","A","1982",68.235168,
"CAN","GDPHRWKD","TOT","IDX2015","A","1983",69.821593,
"CAN","GDPHRWKD","TOT","IDX2015","A","1984",71.719226,
"CAN","GDPHRWKD","TOT","IDX2015","A","1985",72.362876,
"CAN","GDPHRWKD","TOT","IDX2015","A","1986",71.745064,
"CAN","GDPHRWKD","TOT","IDX2015","A","1987",72.076703,
"CAN","GDPHRWKD","TOT","IDX2015","A","1988",72.76753,
"CAN","GDPHRWKD","TOT","IDX2015","A","1989",72.94216,
"CAN","GDPHRWKD","TOT","IDX2015","A","1990",72.860442,
"CAN","GDPHRWKD","TOT","IDX2015","A","1991",73.501045,
"CAN","GDPHRWKD","TOT","IDX2015","A","1992",75.004661,
"CAN","GDPHRWKD","TOT","IDX2015","A","1993",76.522221,
"CAN","GDPHRWKD","TOT","IDX2015","A","1994",78.043471,
"CAN","GDPHRWKD","TOT","IDX2015","A","1995",78.996329,
"CAN","GDPHRWKD","TOT","IDX2015","A","1996",78.822612,
"CAN","GDPHRWKD","TOT","IDX2015","A","1997",80.075322,
"CAN","GDPHRWKD","TOT","IDX2015","A","1998",81.584776,
"CAN","GDPHRWKD","TOT","IDX2015","A","1999",83.677097,
"CAN","GDPHRWKD","TOT","IDX2015","A","2000",86.352597,
"CAN","GDPHRWKD","TOT","IDX2015","A","2001",87.739834,
"CAN","GDPHRWKD","TOT","IDX2015","A","2002",89.15379,
"CAN","GDPHRWKD","TOT","IDX2015","A","2003",89.343178,
"CAN","GDPHRWKD","TOT","IDX2015","A","2004",90.086512,
"CAN","GDPHRWKD","TOT","IDX2015","A","2005",92.079882,
"CAN","GDPHRWKD","TOT","IDX2015","A","2006",93.238892,
"CAN","GDPHRWKD","TOT","IDX2015","A","2007",93.284306,
"CAN","GDPHRWKD","TOT","IDX2015","A","2008",93.076429,
"CAN","GDPHRWKD","TOT","IDX2015","A","2009",93.382989,
"CAN","GDPHRWKD","TOT","IDX2015","A","2010",94.397347,
"CAN","GDPHRWKD","TOT","IDX2015","A","2011",96.043985,
"CAN","GDPHRWKD","TOT","IDX2015","A","2012",96.028176,
"CAN","GDPHRWKD","TOT","IDX2015","A","2013",97.416474,
"CAN","GDPHRWKD","TOT","IDX2015","A","2014",100.198092,
"CAN","GDPHRWKD","TOT","IDX2015","A","2015",100,
"CAN","GDPHRWKD","TOT","IDX2015","A","2016",100.674545,
"CAN","GDPHRWKD","TOT","IDX2015","A","2017",102.256561,
"CAN","GDPHRWKD","TOT","IDX2015","A","2018",102.40232,
"CAN","GDPHRWKD","TOT","IDX2015","A","2019",102.851455,
"CAN","GDPHRWKD","TOT","IDX2015","A","2020",110.959993,
"CAN","GDPHRWKD","TOT","IDX2015","A","2021",105.228293,
"CAN","GDPHRWKD","TOT","IDX2015","A","2022",104.115109,
"CZE","GDPHRWKD","TOT","IDX2015","A","1993",54.785895,
"CZE","GDPHRWKD","TOT","IDX2015","A","1994",56.304211,
"CZE","GDPHRWKD","TOT","IDX2015","A","1995",59.801825,
"CZE","GDPHRWKD","TOT","IDX2015","A","1996",62.109112,
"CZE","GDPHRWKD","TOT","IDX2015","A","1997",61.934603,
"CZE","GDPHRWKD","TOT","IDX2015","A","1998",62.028377,
"CZE","GDPHRWKD","TOT","IDX2015","A","1999",63.261133,
"CZE","GDPHRWKD","TOT","IDX2015","A","2000",66.001504,
"CZE","GDPHRWKD","TOT","IDX2015","A","2001",71.069051,
"CZE","GDPHRWKD","TOT","IDX2015","A","2002",72.17471,
"CZE","GDPHRWKD","TOT","IDX2015","A","2003",75.911047,
"CZE","GDPHRWKD","TOT","IDX2015","A","2004",79.07466,
"CZE","GDPHRWKD","TOT","IDX2015","A","2005",83.181538,
"CZE","GDPHRWKD","TOT","IDX2015","A","2006",88.300324,
"CZE","GDPHRWKD","TOT","IDX2015","A","2007",92.043508,
"CZE","GDPHRWKD","TOT","IDX2015","A","2008",91.746867,
"CZE","GDPHRWKD","TOT","IDX2015","A","2009",89.624169,
"CZE","GDPHRWKD","TOT","IDX2015","A","2010",91.719351,
"CZE","GDPHRWKD","TOT","IDX2015","A","2011",93.258994,
"CZE","GDPHRWKD","TOT","IDX2015","A","2012",93.645328,
"CZE","GDPHRWKD","TOT","IDX2015","A","2013",93.944265,
"CZE","GDPHRWKD","TOT","IDX2015","A","2014",95.029948,
"CZE","GDPHRWKD","TOT","IDX2015","A","2015",100,
"CZE","GDPHRWKD","TOT","IDX2015","A","2016",99.648324,
"CZE","GDPHRWKD","TOT","IDX2015","A","2017",103.061394,
"CZE","GDPHRWKD","TOT","IDX2015","A","2018",104.496517,
"CZE","GDPHRWKD","TOT","IDX2015","A","2019",107.318049,
"CZE","GDPHRWKD","TOT","IDX2015","A","2020",109.900343,
"CZE","GDPHRWKD","TOT","IDX2015","A","2021",110.389385,
"CZE","GDPHRWKD","TOT","IDX2015","A","2022",109.159232,
"DNK","GDPHRWKD","TOT","IDX2015","A","1970",39.233302,
"DNK","GDPHRWKD","TOT","IDX2015","A","1971",41.22479,
"DNK","GDPHRWKD","TOT","IDX2015","A","1972",43.414161,
"DNK","GDPHRWKD","TOT","IDX2015","A","1973",45.782236,
"DNK","GDPHRWKD","TOT","IDX2015","A","1974",46.075734,
"DNK","GDPHRWKD","TOT","IDX2015","A","1975",47.969276,
"DNK","GDPHRWKD","TOT","IDX2015","A","1976",49.741399,
"DNK","GDPHRWKD","TOT","IDX2015","A","1977",51.585214,
"DNK","GDPHRWKD","TOT","IDX2015","A","1978",53.064538,
"DNK","GDPHRWKD","TOT","IDX2015","A","1979",54.891378,
"DNK","GDPHRWKD","TOT","IDX2015","A","1980",54.468162,
"DNK","GDPHRWKD","TOT","IDX2015","A","1981",56.071484,
"DNK","GDPHRWKD","TOT","IDX2015","A","1982",57.636284,
"DNK","GDPHRWKD","TOT","IDX2015","A","1983",59.353452,
"DNK","GDPHRWKD","TOT","IDX2015","A","1984",61.147642,
"DNK","GDPHRWKD","TOT","IDX2015","A","1985",62.694105,
"DNK","GDPHRWKD","TOT","IDX2015","A","1986",64.053289,
"DNK","GDPHRWKD","TOT","IDX2015","A","1987",65.35418,
"DNK","GDPHRWKD","TOT","IDX2015","A","1988",66.636733,
"DNK","GDPHRWKD","TOT","IDX2015","A","1989",68.031697,
"DNK","GDPHRWKD","TOT","IDX2015","A","1990",70.0225,
"DNK","GDPHRWKD","TOT","IDX2015","A","1991",71.852811,
"DNK","GDPHRWKD","TOT","IDX2015","A","1992",73.089939,
"DNK","GDPHRWKD","TOT","IDX2015","A","1993",74.486208,
"DNK","GDPHRWKD","TOT","IDX2015","A","1994",79.241655,
"DNK","GDPHRWKD","TOT","IDX2015","A","1995",80.420834,
"DNK","GDPHRWKD","TOT","IDX2015","A","1996",82.33821,
"DNK","GDPHRWKD","TOT","IDX2015","A","1997",82.935028,
"DNK","GDPHRWKD","TOT","IDX2015","A","1998",82.839508,
"DNK","GDPHRWKD","TOT","IDX2015","A","1999",83.683262,
"DNK","GDPHRWKD","TOT","IDX2015","A","2000",85.621617,
"DNK","GDPHRWKD","TOT","IDX2015","A","2001",85.319344,
"DNK","GDPHRWKD","TOT","IDX2015","A","2002",86.020806,
"DNK","GDPHRWKD","TOT","IDX2015","A","2003",87.440463,
"DNK","GDPHRWKD","TOT","IDX2015","A","2004",90.232667,
"DNK","GDPHRWKD","TOT","IDX2015","A","2005",91.467821,
"DNK","GDPHRWKD","TOT","IDX2015","A","2006",92.67329,
"DNK","GDPHRWKD","TOT","IDX2015","A","2007",92.844194,
"DNK","GDPHRWKD","TOT","IDX2015","A","2008",91.462002,
"DNK","GDPHRWKD","TOT","IDX2015","A","2009",90.618973,
"DNK","GDPHRWKD","TOT","IDX2015","A","2010",94.165396,
"DNK","GDPHRWKD","TOT","IDX2015","A","2011",94.491438,
"DNK","GDPHRWKD","TOT","IDX2015","A","2012",96.297436,
"DNK","GDPHRWKD","TOT","IDX2015","A","2013",97.054659,
"DNK","GDPHRWKD","TOT","IDX2015","A","2014",98.592133,
"DNK","GDPHRWKD","TOT","IDX2015","A","2015",100,
"DNK","GDPHRWKD","TOT","IDX2015","A","2016",101.19061,
"DNK","GDPHRWKD","TOT","IDX2015","A","2017",103.081941,
"DNK","GDPHRWKD","TOT","IDX2015","A","2018",105.350786,
"DNK","GDPHRWKD","TOT","IDX2015","A","2019",106.133113,
"DNK","GDPHRWKD","TOT","IDX2015","A","2020",107.227289,
"DNK","GDPHRWKD","TOT","IDX2015","A","2021",108.295185,
"DNK","GDPHRWKD","TOT","IDX2015","A","2022",107.558775,
"FIN","GDPHRWKD","TOT","IDX2015","A","1970",30.15265,
"FIN","GDPHRWKD","TOT","IDX2015","A","1971",31.632595,
"FIN","GDPHRWKD","TOT","IDX2015","A","1972",34.040372,
"FIN","GDPHRWKD","TOT","IDX2015","A","1973",36.055311,
"FIN","GDPHRWKD","TOT","IDX2015","A","1974",37.19834,
"FIN","GDPHRWKD","TOT","IDX2015","A","1975",39.517861,
"FIN","GDPHRWKD","TOT","IDX2015","A","1976",40.086757,
"FIN","GDPHRWKD","TOT","IDX2015","A","1977",41.087886,
"FIN","GDPHRWKD","TOT","IDX2015","A","1978",42.565733,
"FIN","GDPHRWKD","TOT","IDX2015","A","1979",45.206828,
"FIN","GDPHRWKD","TOT","IDX2015","A","1980",46.803319,
"FIN","GDPHRWKD","TOT","IDX2015","A","1981",46.816358,
"FIN","GDPHRWKD","TOT","IDX2015","A","1982",48.168823,
"FIN","GDPHRWKD","TOT","IDX2015","A","1983",50.114323,
"FIN","GDPHRWKD","TOT","IDX2015","A","1984",51.688552,
"FIN","GDPHRWKD","TOT","IDX2015","A","1985",53.455094,
"FIN","GDPHRWKD","TOT","IDX2015","A","1986",55.663716,
"FIN","GDPHRWKD","TOT","IDX2015","A","1987",56.845516,
"FIN","GDPHRWKD","TOT","IDX2015","A","1988",59.475057,
"FIN","GDPHRWKD","TOT","IDX2015","A","1989",61.794046,
"FIN","GDPHRWKD","TOT","IDX2015","A","1990",63.276539,
"FIN","GDPHRWKD","TOT","IDX2015","A","1991",63.76828,
"FIN","GDPHRWKD","TOT","IDX2015","A","1992",66.076797,
"FIN","GDPHRWKD","TOT","IDX2015","A","1993",69.681805,
"FIN","GDPHRWKD","TOT","IDX2015","A","1994",72.768316,
"FIN","GDPHRWKD","TOT","IDX2015","A","1995",74.053264,
"FIN","GDPHRWKD","TOT","IDX2015","A","1996",75.582951,
"FIN","GDPHRWKD","TOT","IDX2015","A","1997",77.916391,
"FIN","GDPHRWKD","TOT","IDX2015","A","1998",81.045654,
"FIN","GDPHRWKD","TOT","IDX2015","A","1999",82.886914,
"FIN","GDPHRWKD","TOT","IDX2015","A","2000",86.472281,
"FIN","GDPHRWKD","TOT","IDX2015","A","2001",88.120616,
"FIN","GDPHRWKD","TOT","IDX2015","A","2002",88.964517,
"FIN","GDPHRWKD","TOT","IDX2015","A","2003",90.811656,
"FIN","GDPHRWKD","TOT","IDX2015","A","2004",93.883623,
"FIN","GDPHRWKD","TOT","IDX2015","A","2005",95.689541,
"FIN","GDPHRWKD","TOT","IDX2015","A","2006",98.009302,
"FIN","GDPHRWKD","TOT","IDX2015","A","2007",101.158926,
"FIN","GDPHRWKD","TOT","IDX2015","A","2008",99.976128,
"FIN","GDPHRWKD","TOT","IDX2015","A","2009",95.548042,
"FIN","GDPHRWKD","TOT","IDX2015","A","2010",98.876026,
"FIN","GDPHRWKD","TOT","IDX2015","A","2011",100.245544,
"FIN","GDPHRWKD","TOT","IDX2015","A","2012",98.634352,
"FIN","GDPHRWKD","TOT","IDX2015","A","2013",98.997587,
"FIN","GDPHRWKD","TOT","IDX2015","A","2014",99.193091,
"FIN","GDPHRWKD","TOT","IDX2015","A","2015",100,
"FIN","GDPHRWKD","TOT","IDX2015","A","2016",102.349147,
"FIN","GDPHRWKD","TOT","IDX2015","A","2017",104.93291,
"FIN","GDPHRWKD","TOT","IDX2015","A","2018",103.698089,
"FIN","GDPHRWKD","TOT","IDX2015","A","2019",103.612412,
"FIN","GDPHRWKD","TOT","IDX2015","A","2020",103.765902,
"FIN","GDPHRWKD","TOT","IDX2015","A","2021",104.81589,
"FIN","GDPHRWKD","TOT","IDX2015","A","2022",106.319063,
"FRA","GDPHRWKD","TOT","IDX2015","A","1970",36.584559,
"FRA","GDPHRWKD","TOT","IDX2015","A","1971",38.403255,
"FRA","GDPHRWKD","TOT","IDX2015","A","1972",40.985621,
"FRA","GDPHRWKD","TOT","IDX2015","A","1973",43.352097,
"FRA","GDPHRWKD","TOT","IDX2015","A","1974",45.56264,
"FRA","GDPHRWKD","TOT","IDX2015","A","1975",46.109511,
"FRA","GDPHRWKD","TOT","IDX2015","A","1976",47.057382,
"FRA","GDPHRWKD","TOT","IDX2015","A","1977",49.264423,
"FRA","GDPHRWKD","TOT","IDX2015","A","1978",51.79632,
"FRA","GDPHRWKD","TOT","IDX2015","A","1979",53.378026,
"FRA","GDPHRWKD","TOT","IDX2015","A","1980",54.2552,
"FRA","GDPHRWKD","TOT","IDX2015","A","1981",55.522586,
"FRA","GDPHRWKD","TOT","IDX2015","A","1982",59.123398,
"FRA","GDPHRWKD","TOT","IDX2015","A","1983",60.561641,
"FRA","GDPHRWKD","TOT","IDX2015","A","1984",62.038122,
"FRA","GDPHRWKD","TOT","IDX2015","A","1985",64.531501,
"FRA","GDPHRWKD","TOT","IDX2015","A","1986",65.956339,
"FRA","GDPHRWKD","TOT","IDX2015","A","1987",66.606748,
"FRA","GDPHRWKD","TOT","IDX2015","A","1988",68.757769,
"FRA","GDPHRWKD","TOT","IDX2015","A","1989",71.208466,
"FRA","GDPHRWKD","TOT","IDX2015","A","1990",72.916395,
"FRA","GDPHRWKD","TOT","IDX2015","A","1991",73.830001,
"FRA","GDPHRWKD","TOT","IDX2015","A","1992",75.607026,
"FRA","GDPHRWKD","TOT","IDX2015","A","1993",76.3106,
"FRA","GDPHRWKD","TOT","IDX2015","A","1994",77.885194,
"FRA","GDPHRWKD","TOT","IDX2015","A","1995",79.8219,
"FRA","GDPHRWKD","TOT","IDX2015","A","1996",80.691661,
"FRA","GDPHRWKD","TOT","IDX2015","A","1997",82.026815,
"FRA","GDPHRWKD","TOT","IDX2015","A","1998",84.055794,
"FRA","GDPHRWKD","TOT","IDX2015","A","1999",85.267075,
"FRA","GDPHRWKD","TOT","IDX2015","A","2000",87.525502,
"FRA","GDPHRWKD","TOT","IDX2015","A","2001",89.163111,
"FRA","GDPHRWKD","TOT","IDX2015","A","2002",91.766179,
"FRA","GDPHRWKD","TOT","IDX2015","A","2003",92.289942,
"FRA","GDPHRWKD","TOT","IDX2015","A","2004",93.309866,
"FRA","GDPHRWKD","TOT","IDX2015","A","2005",94.138072,
"FRA","GDPHRWKD","TOT","IDX2015","A","2006",96.481781,
"FRA","GDPHRWKD","TOT","IDX2015","A","2007",96.0296,
"FRA","GDPHRWKD","TOT","IDX2015","A","2008",95.416924,
"FRA","GDPHRWKD","TOT","IDX2015","A","2009",94.440997,
"FRA","GDPHRWKD","TOT","IDX2015","A","2010",95.663522,
"FRA","GDPHRWKD","TOT","IDX2015","A","2011",96.621402,
"FRA","GDPHRWKD","TOT","IDX2015","A","2012",96.937089,
"FRA","GDPHRWKD","TOT","IDX2015","A","2013",98.249867,
"FRA","GDPHRWKD","TOT","IDX2015","A","2014",99.195227,
"FRA","GDPHRWKD","TOT","IDX2015","A","2015",100,
"FRA","GDPHRWKD","TOT","IDX2015","A","2016",100.279427,
"FRA","GDPHRWKD","TOT","IDX2015","A","2017",102.395091,
"FRA","GDPHRWKD","TOT","IDX2015","A","2018",102.814627,
"FRA","GDPHRWKD","TOT","IDX2015","A","2019",103.215736,
"FRA","GDPHRWKD","TOT","IDX2015","A","2020",103.736551,
"FRA","GDPHRWKD","TOT","IDX2015","A","2021",102.187438,
"FRA","GDPHRWKD","TOT","IDX2015","A","2022",100.504214,
"DEU","GDPHRWKD","TOT","IDX2015","A","1970",38.829822,
"DEU","GDPHRWKD","TOT","IDX2015","A","1971",40.524461,
"DEU","GDPHRWKD","TOT","IDX2015","A","1972",42.543817,
"DEU","GDPHRWKD","TOT","IDX2015","A","1973",44.713971,
"DEU","GDPHRWKD","TOT","IDX2015","A","1974",46.519149,
"DEU","GDPHRWKD","TOT","IDX2015","A","1975",48.269427,
"DEU","GDPHRWKD","TOT","IDX2015","A","1976",50.519884,
"DEU","GDPHRWKD","TOT","IDX2015","A","1977",52.600347,
"DEU","GDPHRWKD","TOT","IDX2015","A","1978",54.224191,
"DEU","GDPHRWKD","TOT","IDX2015","A","1979",55.776802,
"DEU","GDPHRWKD","TOT","IDX2015","A","1980",56.24638,
"DEU","GDPHRWKD","TOT","IDX2015","A","1981",57.18147,
"DEU","GDPHRWKD","TOT","IDX2015","A","1982",57.773097,
"DEU","GDPHRWKD","TOT","IDX2015","A","1983",59.668651,
"DEU","GDPHRWKD","TOT","IDX2015","A","1984",61.244613,
"DEU","GDPHRWKD","TOT","IDX2015","A","1985",62.65778,
"DEU","GDPHRWKD","TOT","IDX2015","A","1986",63.60719,
"DEU","GDPHRWKD","TOT","IDX2015","A","1987",64.477291,
"DEU","GDPHRWKD","TOT","IDX2015","A","1988",66.140509,
"DEU","GDPHRWKD","TOT","IDX2015","A","1989",68.442245,
"DEU","GDPHRWKD","TOT","IDX2015","A","1990",70.860694,
"DEU","GDPHRWKD","TOT","IDX2015","A","1991",73.324316,
"DEU","GDPHRWKD","TOT","IDX2015","A","1992",75.196027,
"DEU","GDPHRWKD","TOT","IDX2015","A","1993",76.660097,
"DEU","GDPHRWKD","TOT","IDX2015","A","1994",78.64403,
"DEU","GDPHRWKD","TOT","IDX2015","A","1995",79.828601,
"DEU","GDPHRWKD","TOT","IDX2015","A","1996",81.172291,
"DEU","GDPHRWKD","TOT","IDX2015","A","1997",83.161713,
"DEU","GDPHRWKD","TOT","IDX2015","A","1998",84.008588,
"DEU","GDPHRWKD","TOT","IDX2015","A","1999",84.962423,
"DEU","GDPHRWKD","TOT","IDX2015","A","2000",87.068634,
"DEU","GDPHRWKD","TOT","IDX2015","A","2001",89.255258,
"DEU","GDPHRWKD","TOT","IDX2015","A","2002",90.082726,
"DEU","GDPHRWKD","TOT","IDX2015","A","2003",90.775624,
"DEU","GDPHRWKD","TOT","IDX2015","A","2004",91.602335,
"DEU","GDPHRWKD","TOT","IDX2015","A","2005",93.047959,
"DEU","GDPHRWKD","TOT","IDX2015","A","2006",94.536022,
"DEU","GDPHRWKD","TOT","IDX2015","A","2007",95.652946,
"DEU","GDPHRWKD","TOT","IDX2015","A","2008",95.677826,
"DEU","GDPHRWKD","TOT","IDX2015","A","2009",92.797837,
"DEU","GDPHRWKD","TOT","IDX2015","A","2010",94.936987,
"DEU","GDPHRWKD","TOT","IDX2015","A","2011",97.40629,
"DEU","GDPHRWKD","TOT","IDX2015","A","2012",98.007256,
"DEU","GDPHRWKD","TOT","IDX2015","A","2013",98.472527,
"DEU","GDPHRWKD","TOT","IDX2015","A","2014",99.49312,
"DEU","GDPHRWKD","TOT","IDX2015","A","2015",100,
"DEU","GDPHRWKD","TOT","IDX2015","A","2016",101.355337,
"DEU","GDPHRWKD","TOT","IDX2015","A","2017",103.162111,
"DEU","GDPHRWKD","TOT","IDX2015","A","2018",103.375684,
"DEU","GDPHRWKD","TOT","IDX2015","A","2019",104.162791,
"DEU","GDPHRWKD","TOT","IDX2015","A","2020",105.18509,
"DEU","GDPHRWKD","TOT","IDX2015","A","2021",106.100411,
"DEU","GDPHRWKD","TOT","IDX2015","A","2022",106.540948,
"GRC","GDPHRWKD","TOT","IDX2015","A","1983",77.341756,
"GRC","GDPHRWKD","TOT","IDX2015","A","1984",81.811382,
"GRC","GDPHRWKD","TOT","IDX2015","A","1985",81.114576,
"GRC","GDPHRWKD","TOT","IDX2015","A","1986",81.716107,
"GRC","GDPHRWKD","TOT","IDX2015","A","1987",81.601646,
"GRC","GDPHRWKD","TOT","IDX2015","A","1988",84.191202,
"GRC","GDPHRWKD","TOT","IDX2015","A","1989",85.292143,
"GRC","GDPHRWKD","TOT","IDX2015","A","1990",85.118162,
"GRC","GDPHRWKD","TOT","IDX2015","A","1991",88.019613,
"GRC","GDPHRWKD","TOT","IDX2015","A","1992",86.235738,
"GRC","GDPHRWKD","TOT","IDX2015","A","1993",83.340859,
"GRC","GDPHRWKD","TOT","IDX2015","A","1994",84.819063,
"GRC","GDPHRWKD","TOT","IDX2015","A","1995",86.571521,
"GRC","GDPHRWKD","TOT","IDX2015","A","1996",89.615005,
"GRC","GDPHRWKD","TOT","IDX2015","A","1997",94.067838,
"GRC","GDPHRWKD","TOT","IDX2015","A","1998",93.596923,
"GRC","GDPHRWKD","TOT","IDX2015","A","1999",96.605039,
"GRC","GDPHRWKD","TOT","IDX2015","A","2000",99.931246,
"GRC","GDPHRWKD","TOT","IDX2015","A","2001",104.006358,
"GRC","GDPHRWKD","TOT","IDX2015","A","2002",105.903788,
"GRC","GDPHRWKD","TOT","IDX2015","A","2003",110.602217,
"GRC","GDPHRWKD","TOT","IDX2015","A","2004",113.950154,
"GRC","GDPHRWKD","TOT","IDX2015","A","2005",110.723153,
"GRC","GDPHRWKD","TOT","IDX2015","A","2006",115.482573,
"GRC","GDPHRWKD","TOT","IDX2015","A","2007",118.47792,
"GRC","GDPHRWKD","TOT","IDX2015","A","2008",116.852307,
"GRC","GDPHRWKD","TOT","IDX2015","A","2009",113.813898,
"GRC","GDPHRWKD","TOT","IDX2015","A","2010",112.768278,
"GRC","GDPHRWKD","TOT","IDX2015","A","2011",104.811438,
"GRC","GDPHRWKD","TOT","IDX2015","A","2012",99.396383,
"GRC","GDPHRWKD","TOT","IDX2015","A","2013",97.136754,
"GRC","GDPHRWKD","TOT","IDX2015","A","2014",96.530055,
"GRC","GDPHRWKD","TOT","IDX2015","A","2015",100,
"GRC","GDPHRWKD","TOT","IDX2015","A","2016",95.857787,
"GRC","GDPHRWKD","TOT","IDX2015","A","2017",97.192622,
"GRC","GDPHRWKD","TOT","IDX2015","A","2018",93.804184,
"GRC","GDPHRWKD","TOT","IDX2015","A","2019",95.695759,
"GRC","GDPHRWKD","TOT","IDX2015","A","2020",98.196219,
"GRC","GDPHRWKD","TOT","IDX2015","A","2021",95.833755,
"GRC","GDPHRWKD","TOT","IDX2015","A","2022",96.125756,
"HUN","GDPHRWKD","TOT","IDX2015","A","1991",47.683822,
"HUN","GDPHRWKD","TOT","IDX2015","A","1992",51.61126,
"HUN","GDPHRWKD","TOT","IDX2015","A","1993",54.746741,
"HUN","GDPHRWKD","TOT","IDX2015","A","1994",53.732456,
"HUN","GDPHRWKD","TOT","IDX2015","A","1995",62.092197,"B"
"HUN","GDPHRWKD","TOT","IDX2015","A","1996",62.32868,
"HUN","GDPHRWKD","TOT","IDX2015","A","1997",63.371679,
"HUN","GDPHRWKD","TOT","IDX2015","A","1998",65.56304,
"HUN","GDPHRWKD","TOT","IDX2015","A","1999",66.016295,
"HUN","GDPHRWKD","TOT","IDX2015","A","2000",69.258313,
"HUN","GDPHRWKD","TOT","IDX2015","A","2001",73.252217,
"HUN","GDPHRWKD","TOT","IDX2015","A","2002",77.419456,
"HUN","GDPHRWKD","TOT","IDX2015","A","2003",80.214211,
"HUN","GDPHRWKD","TOT","IDX2015","A","2004",85.031241,
"HUN","GDPHRWKD","TOT","IDX2015","A","2005",90.523321,
"HUN","GDPHRWKD","TOT","IDX2015","A","2006",94.371709,
"HUN","GDPHRWKD","TOT","IDX2015","A","2007",96.715796,
"HUN","GDPHRWKD","TOT","IDX2015","A","2008",99.270977,
"HUN","GDPHRWKD","TOT","IDX2015","A","2009",96.284461,
"HUN","GDPHRWKD","TOT","IDX2015","A","2010",97.518148,"B"
"HUN","GDPHRWKD","TOT","IDX2015","A","2011",100.095506,
"HUN","GDPHRWKD","TOT","IDX2015","A","2012",98.813682,
"HUN","GDPHRWKD","TOT","IDX2015","A","2013",99.585045,
"HUN","GDPHRWKD","TOT","IDX2015","A","2014",98.424617,
"HUN","GDPHRWKD","TOT","IDX2015","A","2015",100,
"HUN","GDPHRWKD","TOT","IDX2015","A","2016",97.739834,
"HUN","GDPHRWKD","TOT","IDX2015","A","2017",100.725809,
"HUN","GDPHRWKD","TOT","IDX2015","A","2018",104.807861,
"HUN","GDPHRWKD","TOT","IDX2015","A","2019",109.181988,
"HUN","GDPHRWKD","TOT","IDX2015","A","2020",109.540952,
"HUN","GDPHRWKD","TOT","IDX2015","A","2021",113.988557,
